"duration_sec","start_time","end_time","start_station_id","start_station_name","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_latitude","end_station_longitude","bike_id","user_type","member_birth_year","member_gender","bike_share_for_all_trip"
402,"2018-01-29 22:40:20.4790","2018-01-29 22:47:02.5900",176,"MacArthur BART Station",37.82840997305853,-122.26631462574005,210,"45th St at Manila",37.8332935222321,-122.25622415542603,3467,"Subscriber",1988,"Female","No"
11741,"2018-01-29 19:31:17.0650","2018-01-29 22:46:58.6630",240,"Haste St at Telegraph Ave",37.8660431,-122.2588044,240,"Haste St at Telegraph Ave",37.8660431,-122.2588044,566,"Subscriber",1999,"Male","No"
512,"2018-01-29 22:36:25.7320","2018-01-29 22:44:57.8220",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,60,"8th St at Ringold St",37.77452040113685,-122.4094493687153,3377,"Subscriber",1995,"Male","No"
748,"2018-01-29 22:30:48.7500","2018-01-29 22:43:17.6510",55,"Webster St at Grove St",37.7770527,-122.4295585,112,"Harrison St at 17th St",37.7638471,-122.4130036,2229,"Subscriber",1988,"Male","Yes"
90,"2018-01-29 22:38:36.3670","2018-01-29 22:40:07.0340",243,"Bancroft Way at College Ave",37.8693603,-122.2543374,239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,2573,"Subscriber",1983,"Male","No"
145,"2018-01-29 22:36:11.7320","2018-01-29 22:38:36.9110",182,"19th Street BART Station",37.8090126,-122.2682473,180,"Telegraph Ave at 23rd St",37.8126783,-122.2687726,1080,"Subscriber",1993,"Male","No"
703,"2018-01-29 22:26:37.6130","2018-01-29 22:38:21.1150",75,"Market St at Franklin St",37.7737932060887,-122.42123901844025,336,"Potrero Ave and Mariposa St",37.76328094058097,-122.4073773622513,252,"Subscriber",1994,"Male","No"
107,"2018-01-29 22:35:49.1120","2018-01-29 22:37:36.4190",17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,22,"Howard St at Beale St",37.789756,-122.394643,3733,"Subscriber",1995,"Male","No"
797,"2018-01-29 22:21:33.4010","2018-01-29 22:34:50.8570",30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,75,"Market St at Franklin St",37.7737932060887,-122.42123901844025,3341,"Subscriber",1971,"Male","No"
271,"2018-01-29 22:30:04.8580","2018-01-29 22:34:36.2220",16,"Steuart St at Market St",37.79413,-122.39443,28,"The Embarcadero at Bryant St",37.78716801474664,-122.38809792330358,3153,"Subscriber",1986,"Female","No"
374,"2018-01-29 22:27:29.9710","2018-01-29 22:33:44.0320",5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,41,"Golden Gate Ave at Polk St",37.78127,-122.41874,477,"Customer",1987,"Male","No"
550,"2018-01-29 22:23:29.2290","2018-01-29 22:32:40.1980",81,"Berry St at 4th St",37.77588,-122.39317,28,"The Embarcadero at Bryant St",37.78716801474664,-122.38809792330358,599,"Subscriber",1987,"Male","No"
578,"2018-01-29 22:22:17.2390","2018-01-29 22:31:56.2130",6,"The Embarcadero at Sansome St",37.80477,-122.403234,27,"Beale St at Harrison St",37.7880593,-122.3918648,2276,"Subscriber",1991,"Male","No"
687,"2018-01-29 22:20:15.1850","2018-01-29 22:31:42.7270",42,"San Francisco City Hall (Polk St at Grove St)",37.77865,-122.41823,22,"Howard St at Beale St",37.789756,-122.394643,1904,"Subscriber",1943,"Male","No"
418,"2018-01-29 22:23:53.1670","2018-01-29 22:30:51.3330",241,"Ashby BART Station",37.8524766,-122.2702132,157,"65th St at Hollis St",37.8467842,-122.2913761,1532,"Subscriber",1994,"Male","No"
214,"2018-01-29 22:26:11.1210","2018-01-29 22:29:45.8650",76,"McCoppin St at Valencia St",37.77166246221617,-122.42242321372034,109,"17th St at Valencia St",37.7633158,-122.4219039,2677,"Subscriber",1988,"Male","No"
2463,"2018-01-29 21:48:15.8880","2018-01-29 22:29:18.9730",81,"Berry St at 4th St",37.77588,-122.39317,81,"Berry St at 4th St",37.77588,-122.39317,3123,"Subscriber",1991,"Female","No"
1563,"2018-01-29 22:03:09.1160","2018-01-29 22:29:12.8200",13,"Commercial St at Montgomery St",37.794231,-122.402923,96,"Dolores St at 15th St",37.7662102,-122.4266136,3658,"Customer","","","No"
148,"2018-01-29 22:26:34.4350","2018-01-29 22:29:02.8910",183,"Telegraph Ave at 19th St",37.8087021,-122.2699271,181,"Grand Ave at Webster St",37.8113768,-122.2651925,2107,"Subscriber",1977,"Male","No"
530,"2018-01-29 22:19:01.7770","2018-01-29 22:27:51.8180",125,"20th St at Bryant St",37.7592005,-122.409851,120,"Mission Dolores Park",37.7614205,-122.4264353,1682,"Subscriber",1982,"Female","No"
846,"2018-01-29 22:13:18.8220","2018-01-29 22:27:25.6310",58,"Market St at 10th St",37.776619,-122.417385,36,"Folsom St at 3rd St",37.78383,-122.39887,2293,"Subscriber",1993,"Male","No"
1176,"2018-01-29 22:07:47.7480","2018-01-29 22:27:23.7640",16,"Steuart St at Market St",37.79413,-122.39443,5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,546,"Customer",1961,"Male","No"
219,"2018-01-29 22:22:34.2990","2018-01-29 22:26:13.6260",85,"Church St at Duboce Ave",37.7700831,-122.4291557,106,"Sanchez St at 17th St",37.7632417,-122.4306746,1321,"Subscriber",1997,"Male","No"
1389,"2018-01-29 22:01:02.6800","2018-01-29 22:24:12.6560",244,"Shattuck Ave at Hearst Ave",37.8737917,-122.2686176,211,"Broadway at 40th St",37.8277573,-122.2567156,1770,"Subscriber",1987,"Male","No"
430,"2018-01-29 22:16:16.9290","2018-01-29 22:23:27.0450",182,"19th Street BART Station",37.8090126,-122.2682473,196,"Grand Ave at Perkins St",37.80889393398715,-122.25646018981932,1306,"Subscriber",1988,"Male","No"
401,"2018-01-29 22:16:30.7190","2018-01-29 22:23:11.8290",176,"MacArthur BART Station",37.82840997305853,-122.26631462574005,150,"Adeline St at 40th St",37.8312769,-122.2782669,2951,"Subscriber",1961,"Female","Yes"
959,"2018-01-29 22:06:04.5440","2018-01-29 22:22:04.1830",127,"Valencia St at 21st St",37.7567083,-122.421025,47,"4th St at Harrison St",37.78095459960753,-122.39974915981291,694,"Subscriber",1979,"Female","No"
100,"2018-01-29 22:19:34.4850","2018-01-29 22:21:15.2000",180,"Telegraph Ave at 23rd St",37.8126783,-122.2687726,179,"Telegraph Ave at 27th St",37.816073115011406,-122.26788640022278,1990,"Subscriber",1983,"Male","No"
477,"2018-01-29 22:12:59.1420","2018-01-29 22:20:56.2450",235,"Union St at 10th St",37.8072393,-122.2893702,183,"Telegraph Ave at 19th St",37.8087021,-122.2699271,2107,"Subscriber",1987,"Male","No"
367,"2018-01-29 22:14:45.2350","2018-01-29 22:20:52.3910",176,"MacArthur BART Station",37.82840997305853,-122.26631462574005,148,"Horton St at 40th St",37.8297046,-122.2876102,49,"Subscriber",1986,"Male","No"
242,"2018-01-29 22:15:55.3890","2018-01-29 22:19:57.5100",182,"19th Street BART Station",37.8090126,-122.2682473,196,"Grand Ave at Perkins St",37.80889393398715,-122.25646018981932,2872,"Subscriber",1988,"Female","No"
407,"2018-01-29 22:11:07.6930","2018-01-29 22:17:55.6220",5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,1596,"Subscriber",1991,"Male","No"
876,"2018-01-29 22:02:22.5170","2018-01-29 22:16:59.0980",47,"4th St at Harrison St",37.78095459960753,-122.39974915981291,124,"19th St at Florida St",37.7604469,-122.410807,1968,"Subscriber",1983,"Male","No"
909,"2018-01-29 22:01:32.5860","2018-01-29 22:16:42.2950",44,"Civic Center/UN Plaza BART Station (Market St at McAllister St)",37.7810737,-122.4117382,27,"Beale St at Harrison St",37.7880593,-122.3918648,2678,"Subscriber",1995,"Female","No"
423,"2018-01-29 22:07:06.1410","2018-01-29 22:14:09.4370",112,"Harrison St at 17th St",37.7638471,-122.4130036,78,"Folsom St at 9th St",37.7737172,-122.4116467,2359,"Subscriber",1991,"Male","No"
957,"2018-01-29 21:56:56.5640","2018-01-29 22:12:53.9430",20,"Mechanics Monument Plaza (Market St at Bush St)",37.7913,-122.399051,79,"7th St at Brannan St",37.7734919,-122.4036725,395,"Subscriber",1987,"Male","No"
685,"2018-01-29 22:01:01.5240","2018-01-29 22:12:27.1580",105,"16th St at Prosper St",37.764285,-122.4318042,52,"McAllister St at Baker St",37.7774157,-122.4418376,3125,"Subscriber",1991,"Male","Yes"
689,"2018-01-29 22:00:25.6150","2018-01-29 22:11:54.7470",121,"Mission Playground",37.7592103,-122.4213392,147,"29th St at Tiffany Ave",37.7440667,-122.4214722,275,"Subscriber",1991,"Female","No"
688,"2018-01-29 22:00:25.7700","2018-01-29 22:11:54.5860",121,"Mission Playground",37.7592103,-122.4213392,147,"29th St at Tiffany Ave",37.7440667,-122.4214722,512,"Subscriber",1995,"Female","No"
258,"2018-01-29 22:06:54.4070","2018-01-29 22:11:12.9470",86,"Market St at Dolores St",37.7693053,-122.4268256,97,"14th St at Mission St",37.7682646,-122.4201102,286,"Subscriber",1985,"Male","No"
406,"2018-01-29 22:04:12.2890","2018-01-29 22:10:59.1680",183,"Telegraph Ave at 19th St",37.8087021,-122.2699271,196,"Grand Ave at Perkins St",37.80889393398715,-122.25646018981932,3361,"Subscriber",1984,"Male","No"
748,"2018-01-29 21:55:59.7100","2018-01-29 22:08:28.4760",120,"Mission Dolores Park",37.7614205,-122.4264353,55,"Webster St at Grove St",37.7770527,-122.4295585,2852,"Subscriber",1983,"Male","No"
330,"2018-01-29 22:02:04.6930","2018-01-29 22:07:35.3460",60,"8th St at Ringold St",37.77452040113685,-122.4094493687153,89,"Division St at Potrero Ave",37.76921786152374,-122.40764558315276,704,"Subscriber",1956,"Male","No"
258,"2018-01-29 22:00:12.6990","2018-01-29 22:04:31.5700",240,"Haste St at Telegraph Ave",37.8660431,-122.2588044,266,"Parker St at Fulton St",37.8624644,-122.2647911,2587,"Subscriber",1996,"Female","Yes"
123,"2018-01-29 22:00:29.6570","2018-01-29 22:02:32.8880",80,"Townsend St at 5th St",37.7753058,-122.39738,66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,3624,"Subscriber",1990,"Male","No"
262,"2018-01-29 21:57:35.0180","2018-01-29 22:01:58.0080",119,"18th St at Noe St",37.7610471,-122.4326417,122,"19th St at Mission St",37.760299,-122.418892,3698,"Subscriber","","","No"
682,"2018-01-29 21:49:53.2380","2018-01-29 22:01:16.0250",246,"Berkeley Civic Center",37.8690599,-122.270556,259,"Addison St at Fourth St",37.866249,-122.2993708,3420,"Subscriber",1987,"Female","No"
243,"2018-01-29 21:56:14.9130","2018-01-29 22:00:18.1690",6,"The Embarcadero at Sansome St",37.80477,-122.403234,9,"Broadway at Battery St",37.79857210846256,-122.40086898207666,3260,"Subscriber",1975,"Female","No"
902,"2018-01-29 21:45:03.4850","2018-01-29 22:00:05.7660",201,"10th St at Fallon St",37.7976728,-122.2629973,211,"Broadway at 40th St",37.8277573,-122.2567156,3503,"Subscriber",1984,"Male","No"
840,"2018-01-29 21:46:02.8490","2018-01-29 22:00:03.8270",44,"Civic Center/UN Plaza BART Station (Market St at McAllister St)",37.7810737,-122.4117382,121,"Mission Playground",37.7592103,-122.4213392,3010,"Subscriber",1987,"Female","No"
456,"2018-01-29 21:51:42.1470","2018-01-29 21:59:18.3070",37,"2nd St at Folsom St",37.78499972833808,-122.39593561749642,62,"Victoria Manalo Draves Park",37.77779057034257,-122.40643188357353,2559,"Subscriber",1987,"Male","No"
328,"2018-01-29 21:52:37.7450","2018-01-29 21:58:06.4260",237,"Fruitvale BART Station",37.7752321,-122.2244982,227,"Foothill Blvd at Fruitvale Ave",37.7837569,-122.2226033,2184,"Subscriber",1989,"Male","Yes"
1176,"2018-01-29 21:36:53.4760","2018-01-29 21:56:29.5650",114,"Rhode Island St at 17th St",37.7644783,-122.4025701,17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,858,"Subscriber",1994,"Male","No"
475,"2018-01-29 21:48:13.4820","2018-01-29 21:56:08.9620",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,6,"The Embarcadero at Sansome St",37.80477,-122.403234,1797,"Subscriber",1974,"Male","No"
522,"2018-01-29 21:47:21.9230","2018-01-29 21:56:04.3920",123,"Folsom St at 19th St",37.7605936,-122.4148171,119,"18th St at Noe St",37.7610471,-122.4326417,817,"Subscriber",1973,"Male","No"
1326,"2018-01-29 21:32:45.9120","2018-01-29 21:54:51.9590",22,"Howard St at Beale St",37.789756,-122.394643,72,"Page St at Scott St",37.772406,-122.4356498,2177,"Subscriber",1987,"Male","No"
1366,"2018-01-29 21:31:56.0310","2018-01-29 21:54:42.3840",5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,98,"Valencia St at 16th St",37.765052,-122.4218661,2886,"Customer",1989,"Female","No"
1237,"2018-01-29 21:33:45.4990","2018-01-29 21:54:23.0310",5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,98,"Valencia St at 16th St",37.765052,-122.4218661,1384,"Customer","","","No"
215,"2018-01-29 21:50:32.5110","2018-01-29 21:54:08.4270",240,"Haste St at Telegraph Ave",37.8660431,-122.2588044,248,"Telegraph Ave at Ashby Ave",37.8559558,-122.2597949,3347,"Subscriber",1993,"Male","No"
1696,"2018-01-29 21:25:39.4810","2018-01-29 21:53:56.0760",123,"Folsom St at 19th St",37.7605936,-122.4148171,42,"San Francisco City Hall (Polk St at Grove St)",37.77865,-122.41823,1034,"Subscriber",1959,"Male","Yes"
1011,"2018-01-29 21:36:45.5200","2018-01-29 21:53:36.5840",89,"Division St at Potrero Ave",37.76921786152374,-122.40764558315276,132,"24th St at Chattanooga St",37.7518194,-122.4266139,1937,"Subscriber",1988,"Male","No"
463,"2018-01-29 21:44:19.1760","2018-01-29 21:52:03.1680",220,"San Pablo Ave at MLK Jr Way",37.8113514,-122.2734217,196,"Grand Ave at Perkins St",37.80889393398715,-122.25646018981932,3231,"Subscriber",1984,"Male","No"
479,"2018-01-29 21:42:12.4930","2018-01-29 21:50:11.8290",134,"Valencia St at 24th St",37.7524278,-122.4206278,139,"Garfield Square (25th St at Harrison St)",37.7510171,-122.4119009,2244,"Subscriber",1991,"Female","No"
600,"2018-01-29 21:39:59.0630","2018-01-29 21:49:59.5440",267,"Derby St at College Ave",37.8618037,-122.2535687,241,"Ashby BART Station",37.8524766,-122.2702132,1532,"Subscriber",1975,"Female","Yes"
2586,"2018-01-29 21:06:46.7630","2018-01-29 21:49:53.1270",23,"The Embarcadero at Steuart St",37.791464,-122.391034,28,"The Embarcadero at Bryant St",37.78716801474664,-122.38809792330358,733,"Subscriber",1979,"Male","No"
2557,"2018-01-29 21:06:58.6600","2018-01-29 21:49:35.9880",23,"The Embarcadero at Steuart St",37.791464,-122.391034,28,"The Embarcadero at Bryant St",37.78716801474664,-122.38809792330358,3022,"Subscriber",1985,"Female","No"
1231,"2018-01-29 21:29:03.1470","2018-01-29 21:49:35.0400",9,"Broadway at Battery St",37.79857210846256,-122.40086898207666,81,"Berry St at 4th St",37.77588,-122.39317,599,"Customer",1984,"Male","No"
707,"2018-01-29 21:37:34.7450","2018-01-29 21:49:22.3810",130,"22nd St Caltrain Station",37.75736899005735,-122.3920565843582,61,"Howard St at 8th St",37.7765126,-122.4113061,2336,"Subscriber",1993,"Male","No"
237,"2018-01-29 21:45:09.2350","2018-01-29 21:49:07.0660",183,"Telegraph Ave at 19th St",37.8087021,-122.2699271,181,"Grand Ave at Webster St",37.8113768,-122.2651925,1233,"Subscriber",1979,"Male","Yes"
1046,"2018-01-29 21:30:51.1710","2018-01-29 21:48:17.9330",44,"Civic Center/UN Plaza BART Station (Market St at McAllister St)",37.7810737,-122.4117382,70,"Central Ave at Fell St",37.77331087889723,-122.44429260492325,191,"Subscriber",1993,"Female","No"
1212,"2018-01-29 21:28:02.6040","2018-01-29 21:48:14.9930",44,"Civic Center/UN Plaza BART Station (Market St at McAllister St)",37.7810737,-122.4117382,70,"Central Ave at Fell St",37.77331087889723,-122.44429260492325,594,"Subscriber",1992,"Male","No"
352,"2018-01-29 21:42:17.4680","2018-01-29 21:48:09.7130",317,"San Salvador St at 9th St",37.333955,-121.877349,296,"5th St at Virginia St",37.3259984,-121.87712,1529,"Subscriber",1993,"Male","Yes"
1132,"2018-01-29 21:27:59.7410","2018-01-29 21:46:52.6330",29,"O'Farrell St at Divisadero St",37.782404601934104,-122.43944585323335,23,"The Embarcadero at Steuart St",37.791464,-122.391034,779,"Subscriber",1997,"Other","Yes"
621,"2018-01-29 21:36:27.7240","2018-01-29 21:46:49.2350",278,"The Alameda at Bush St",37.3319323,-121.9048882,275,"Julian St at 6th St",37.3429973,-121.8888891,673,"Subscriber",1984,"Female","No"
613,"2018-01-29 21:36:26.0630","2018-01-29 21:46:39.8560",278,"The Alameda at Bush St",37.3319323,-121.9048882,275,"Julian St at 6th St",37.3429973,-121.8888891,1436,"Subscriber",1975,"Male","No"
625,"2018-01-29 21:35:40.7480","2018-01-29 21:46:05.8070",124,"19th St at Florida St",37.7604469,-122.410807,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,3162,"Subscriber",1988,"Male","No"
158,"2018-01-29 21:42:53.8460","2018-01-29 21:45:31.9860",112,"Harrison St at 17th St",37.7638471,-122.4130036,129,"Harrison St at 20th St",37.758862,-122.412544,324,"Subscriber",1991,"Male","No"
503,"2018-01-29 21:36:29.7870","2018-01-29 21:44:53.3380",98,"Valencia St at 16th St",37.765052,-122.4218661,119,"18th St at Noe St",37.7610471,-122.4326417,1432,"Subscriber",1954,"Male","No"
679,"2018-01-29 21:33:32.0690","2018-01-29 21:44:51.2830",171,"Rockridge BART Station",37.84427875399067,-122.251900434494,248,"Telegraph Ave at Ashby Ave",37.8559558,-122.2597949,125,"Subscriber",1980,"Female","No"
245,"2018-01-29 21:39:46.1690","2018-01-29 21:43:51.7230",284,"Yerba Buena Center for the Arts (Howard St at 3rd St)",37.78487208436062,-122.40087568759917,22,"Howard St at Beale St",37.789756,-122.394643,2132,"Subscriber",1989,"Male","No"
357,"2018-01-29 21:35:52.6600","2018-01-29 21:41:50.4900",241,"Ashby BART Station",37.8524766,-122.2702132,189,"Genoa St at 55th St",37.8396488,-122.2717561,664,"Subscriber",1989,"Male","No"
353,"2018-01-29 21:35:34.3110","2018-01-29 21:41:28.2860",107,"17th St at Dolores St",37.7630152,-122.4264968,133,"Valencia St at 22nd St",37.7552126,-122.4209752,2703,"Subscriber",1983,"Male","No"
342,"2018-01-29 21:35:08.7470","2018-01-29 21:40:51.6120",182,"19th Street BART Station",37.8090126,-122.2682473,196,"Grand Ave at Perkins St",37.80889393398715,-122.25646018981932,450,"Subscriber",1982,"Male","No"
1064,"2018-01-29 21:23:04.5570","2018-01-29 21:40:48.7290",5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,71,"Broderick St at Oak St",37.7730627,-122.4390777,1226,"Subscriber",1993,"Female","No"
1395,"2018-01-29 21:17:29.5560","2018-01-29 21:40:44.8990",55,"Webster St at Grove St",37.7770527,-122.4295585,6,"The Embarcadero at Sansome St",37.80477,-122.403234,2276,"Customer",1986,"Other","No"
222,"2018-01-29 21:35:13.3980","2018-01-29 21:38:56.0050",182,"19th Street BART Station",37.8090126,-122.2682473,195,"Bay Pl at Vernon St",37.81231409135146,-122.26077854633331,1145,"Subscriber",1989,"Male","No"
976,"2018-01-29 21:22:15.2110","2018-01-29 21:38:31.6610",284,"Yerba Buena Center for the Arts (Howard St at 3rd St)",37.78487208436062,-122.40087568759917,113,"Franklin Square",37.764555,-122.410345,598,"Subscriber",1984,"Female","No"
1315,"2018-01-29 21:16:03.2940","2018-01-29 21:37:58.6210",122,"19th St at Mission St",37.760299,-122.418892,19,"Post St at Kearny St",37.788975,-122.403452,32,"Customer","","","No"
369,"2018-01-29 21:31:45.8690","2018-01-29 21:37:55.7170",3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,323,"Broadway at Kearny",37.79801364395978,-122.40595042705534,1660,"Subscriber",1995,"Male","No"
399,"2018-01-29 21:30:45.5700","2018-01-29 21:37:24.9220",122,"19th St at Mission St",37.760299,-122.418892,336,"Potrero Ave and Mariposa St",37.76328094058097,-122.4073773622513,126,"Subscriber",1991,"Male","No"
320,"2018-01-29 21:32:02.2530","2018-01-29 21:37:22.2820",101,"San Bruno Ave at 16th St",37.76600774273675,-122.40567684173583,125,"20th St at Bryant St",37.7592005,-122.409851,1682,"Subscriber",1986,"Male","No"
